User ID,User name,User influence,Tweet text,Tweet ID,Posting date,Retweets,Hash tags,Mentions,Links
bloodhelpline,Bloodhelpline,,#Bangalore Urg needs B+ve bld Call Darshan 08722845354 Via @BloodDonorsIn @bloodhelpline @suhelseth @ShashiTharoor @SrBachchan @iam_juhi ,http://twitter.com/bloodhelpline/status/357879388957708288,2013-07-19,6,#Bangalore,"@BloodDonorsIn,@bloodhelpline,@suhelseth,@ShashiTharoor,@SrBachchan,@iam_juhi",
divyasolgama,Divya Solgama,,"Dear Sir, Pls Check out this Video Review of #DDay (4/5✪) by #G9 @DIVYASOLGAMA - [DO NOT MISS] - @SrBachchan ",http://twitter.com/divyasolgama/status/358292364789432320,2013-07-19,2,"#DDay,#G9","@DIVYASOLGAMA,@SrBachchan",http://t.co/2yJXxYGZ2z
etcbollywood,ETC bollywood,,Nagarjuna is all set to share the screen space w/ @SrBachchan after 2 decades for an advertisement & says it's always a learning experience. ,http://twitter.com/etcbollywood/status/357162915721265152,2013-07-16,5,,@SrBachchan,
kerenloveab,Keren Ben Ezra,,@MosesSapir @ilanasegev35 @SrBachchan wow Moses ..... ,http://twitter.com/kerenloveab/status/356841028088643585,2013-07-15,0,,"@MosesSapir,@ilanasegev35,@SrBachchan",
nehans0133876,Neha singh,,@mosessapir @srbachchan where u get all those pix.it's really nice.lov Ab too.he is great human being. ,http://twitter.com/nehans0133876/status/357959872198877185,2013-07-18,0,,"@mosessapir,@srbachchan",
nitishmurthy,Nitish Murthy,,"@amit_savilerow nope, 'refurbish' like @SrBachchan mentioned to last night;  ",http://twitter.com/nitishmurthy/status/356485154480455681,2013-07-14,0,,"@amit_savilerow,@SrBachchan",https://t.co/1fdH2P33CI
seniorae,Christina,,wonderful with people deserve like Celebrity respects people is ... Moses Sapir ...a great man @SrBachchan @MosesSapir ,http://twitter.com/seniorae/status/356160382349484032,2013-07-13,0,,"@SrBachchan,@MosesSapir",
anatmagen,ANAT MAGEN,,@SrBachchan Sir..you just have to see this..its for your beloved Wife Mrs.Jaya's Bday from @Brisha_15  and your EF:)) ,http://twitter.com/anatmagen/status/357946486232846336,2013-07-18,2,,"@SrBachchan,@Brisha_15",http://t.co/b5PY8vADAW
iamhpsri,Harsh P srivastava,,@mosessapir @srbachchan  u are amazing moses.. Must say the biggest bachchan fan that have crush on #twitter too.. ,http://twitter.com/iamhpsri/status/357617361395793920,2013-07-17,0,#twitter,"@mosessapir,@srbachchan",
sushmita751,Светлана Леонова,,When Allah came to the mountain! Thank you @SrBachchan sir for your kind & encouraging words! #DDay #Respect  ,http://twitter.com/sushmita751/status/358166523317198848,2013-07-19,8,"#DDay,#Respect",@SrBachchan,http://t.co/GLvR1IIdWJ
raj20k,Rajesh Kejriwal,,"@SrBachchan MY GOD! What a priceless pic! A real treasure!!! @MosesSapir How do you manage such GEMS, man???! Too Good!!! ",http://twitter.com/raj20k/status/356842020435787776,2013-07-15,0,,"@SrBachchan,@MosesSapir",
mosessapir,Moses Sapir,,"@imneer @SrBachchan no congrats bro, Just it's moved me to see that so mny AB fans loved & give respect to pran Saheb & wrt moving words ",http://twitter.com/mosessapir/status/356831048874725376,2013-07-15,0,,"@imneer,@SrBachchan",
banerjeerb,Rajib Banerjee,,"@thenoblemaster @SrBachchan guruji se reply toh kabhi kabhi milta hain, aaj paheli baar ek sath dher sare reply mila hain......love U sir ",http://twitter.com/banerjeerb/status/356504144317657088,2013-07-14,0,,"@thenoblemaster,@SrBachchan",
mosessapir,Moses Sapir,,"@ilanasegev35 @SrBachchan the best thing that hppnd! Ilana I swr I'm so happy for u, we talkd about it a lot that Amit ji must to hear that ",http://twitter.com/mosessapir/status/356853287712067584,2013-07-15,0,,"@ilanasegev35,@SrBachchan",
shuklamit,अमित,,@mosessapir @srbachchan Take a bow Moses Ji. You are a phenomenal fan of Prabhu & I am honored to have known you. Thank You for sharing. ,http://twitter.com/shuklamit/status/356840311454040064,2013-07-15,0,,"@mosessapir,@srbachchan",
soumyavajpayee,Soumya vajpayee,,#Bollywood star @SrBachchan praises present gen and wishes he were born today in @soumyavajpayee's story in @htcafe  ,http://twitter.com/soumyavajpayee/status/358119506582839296,2013-07-19,7,#Bollywood,"@SrBachchan,@soumyavajpayee,@htcafe",http://t.co/YKtFfHgvbE
mousumimukher13,EF Mousumi mukherjee,,@SrBachchan today's blog  ,http://twitter.com/mousumimukher13/status/356875832846852096,2013-07-15,4,,@SrBachchan,
pawandeepsandhu,AGYAAT! !,,@MosesSapir @SrBachchan moses u r a lovely person mere dost..I don't follow amitabh too much. But ur love for him is great fan inspiration. ,http://twitter.com/pawandeepsandhu/status/357042345314750464,2013-07-16,0,,"@MosesSapir,@SrBachchan",
chaitanya029,Chaitanya Agarwal,,@MosesSapir from were do you get such amazing pictures of sir?? I am sure even sir loves to see all this after a long time @SrBachchan ,http://twitter.com/chaitanya029/status/357611719595540481,2013-07-17,0,,"@MosesSapir,@SrBachchan",
mosessapir,Moses Sapir,,@shuklamit @SrBachchan @Anthony_Goveas @ilanasegev35 tnks Birader ,http://twitter.com/mosessapir/status/356149207977050112,2013-07-13,0,,"@shuklamit,@SrBachchan,@Anthony_Goveas,@ilanasegev35",
mosessapir,Moses Sapir,,@nasimash_ashir @ilanasegev35 @SrBachchan Mrs.Teji Bachchan ji was Punjabi . Amit jis nana ws a Sardar & some said he looks like him ,http://twitter.com/mosessapir/status/356493129127428096,2013-07-15,0,,"@nasimash_ashir,@ilanasegev35,@SrBachchan",
mosessapir,Moses Sapir,,@SrBachchan Amit ji @nickadvani will be happy to hear that @Shankar_Live @ShankarEhsanLoy ,http://twitter.com/mosessapir/status/356855299497394176,2013-07-16,0,,"@SrBachchan,@nickadvani,@Shankar_Live,@ShankarEhsanLoy",
1mgupta,Meenu Gupta,,Amitabh Bachchan Ji with Pran Saheb and Shatrugan sinha in Dostana @SrBachchan this was the era..much respect  ,http://twitter.com/1mgupta/status/356098680467632129,2013-07-13,2,,@SrBachchan,http://t.co/me0XFHi74R
sarbjotsinghc,SARBJOT SINGH CHAHAL,,Amitabh Bachchan at the special screening of D-Day @SrBachchan Amitabhji loved the movie.great honor for the artists  ,http://twitter.com/sarbjotsinghc/status/358195872796278784,2013-07-19,2,,@SrBachchan,http://t.co/dV0eoln1Zt
shuklamit,अमित,,"Bachchan ke Bachpan @SrBachchan Amitji with brother Ajitabh ji,Shree HRB ji, Uncle Jagdish Rajan  ",http://twitter.com/shuklamit/status/357201693525549056,2013-07-16,2,,@SrBachchan,http://t.co/YA7MCfN4NR
mosessapir,Moses Sapir,,“@Seniorae: wonderful with people deserve like Celebrity respects people is ... Moses Sapir ...a great man @SrBachchan @MosesSapir” tnx :) ,http://twitter.com/mosessapir/status/356160935402020864,2013-07-13,0,,"@SrBachchan,@MosesSapir",
httweets,Hindustan Times,Highly Influential,"Bollywood celebs' strange habits: Find out the quirks of @SrBachchan, @priyankachopra, @realpreityzinta & @ayushmannk  ",http://twitter.com/httweets/status/355957450064658432,2013-07-13,11,,"@SrBachchan,@priyankachopra,@realpreityzinta,@ayushmannk",http://t.co/nw3JCFdAWZ
shaynalyne,shayna edens,,God bless! RT @shaynalyne: @SrBachchan @britneyspears @BillGates @chrisbrown @CSLewisU (cont)  ,http://twitter.com/shaynalyne/status/356848128202244097,2013-07-15,2,,"@shaynalyne,@SrBachchan,@britneyspears,@BillGates,@chrisbrown,@CSLewisU",http://t.co/rftfeUZQ13
sarbjotsinghc,SARBJOT SINGH CHAHAL,,My Anand-Namak Haram DVDs @SrBachchan Amitji Starred with Rajesh Khanna ji In two very beautiful films were big hits  ,http://twitter.com/sarbjotsinghc/status/357891429643091968,2013-07-18,2,,@SrBachchan,http://t.co/PzSoVAF1Ng
anatmagen,ANAT MAGEN,,@SrBachchan why so funny????will be amazing..so that Liel and Adir can watch  too... :))) @thenoblemaster @juniorbachchan @KANKANAC @raj20k ,http://twitter.com/anatmagen/status/356495724684394496,2013-07-14,0,,"@SrBachchan,@thenoblemaster,@juniorbachchan,@KANKANAC,@raj20k",
whistling_woods,Whistling Woods,,@SrBachchan at 6th Annual convocation of @Whistling_Woods International  ,http://twitter.com/whistling_woods/status/357841436475002881,2013-07-18,2,,"@SrBachchan,@Whistling_Woods",http://t.co/jfcYh2iAPi
whistling_woods,Whistling Woods,,@SrBachchan at 6th Annual convocation of @Whistling_Woods International  ,http://twitter.com/whistling_woods/status/357841436475002881,2013-07-18,2,,"@SrBachchan,@Whistling_Woods",http://t.co/jfcYh2iAPi
tarasharmasaluj,Tara Sharma Saluja,,@MosesSapir @SrBachchan Lovely pic..Daddy was so fond of Tejiji as u knw She chaperoned him in London whn he asked 4 Mum's hand in marriage ,http://twitter.com/tarasharmasaluj/status/356852889123160065,2013-07-15,0,,"@MosesSapir,@SrBachchan",
shuklamit,अमित,,"@srbachchan @anthony_goveas @ilanasegev35 @mosessapir Prabhu,Moses is one of your biggest fan in the world. I salute him. ",http://twitter.com/shuklamit/status/356147943478272000,2013-07-13,0,,"@srbachchan,@anthony_goveas,@ilanasegev35,@mosessapir",
hasan_fayyaz,Hasan Fayyaz Naqvi,,"Yaari hai Imman mera yaar meri zindegi ,, Pran ji to Amitabh ji in Zanjeer @SrBachchan what a song  ",http://twitter.com/hasan_fayyaz/status/356058237390426113,2013-07-13,4,,@SrBachchan,http://t.co/6OZiP622li
bachchanpakfc,Bachchan Pak FC,,1992 Amitabh Bachchan ji and Rajkumar ji at the 37th Filmfare Awards @SrBachchan  ,http://twitter.com/bachchanpakfc/status/357959104276742144,2013-07-18,4,,@SrBachchan,http://t.co/sUvvfGIJxF
georges66285069,Vinod Kambli,,Amit ji with Pran ji in Majboor climax.. @SrBachchan what a great jodi..  much respect ,http://twitter.com/georges66285069/status/356158077185171456,2013-07-13,4,,@SrBachchan,http://t.co/TCi58oMR2r
missmalini,MissMalini,Highly Influential,Amitabh Bachchan Steals the Show at D-Day Screening PHOTOS HERE:  @SrBachchan @aliaa08 @DinoMorea9 @thevirdas ,http://twitter.com/missmalini/status/358189371242979329,2013-07-19,0,,"@SrBachchan,@aliaa08,@DinoMorea9,@thevirdas",http://t.co/QcHhXnkTTd
madhubhojwani,Madhu Bhojwani,,When Allah came to the mountain! Thank you @SrBachchan sir for your kind & encouraging words! #DDay #Respect  ,http://twitter.com/madhubhojwani/status/357945343607988224,2013-07-18,7,"#DDay,#Respect",@SrBachchan,http://t.co/GLvR1IIdWJ
_hemanshu_,Hemanshu Mistry,,@CineMagik @CastingChhabra @SrBachchan filmfare should have a award of best casting director of the year...#kaipoche #Lootera #luvshuv ,http://twitter.com/_hemanshu_/status/358080454324269056,2013-07-18,0,"#Lootera,#luvshuv","@CineMagik,@CastingChhabra,@SrBachchan",
srbachchan,Amitabh Bachchan,Highly Influential,@Mousumimukher13 :))))) ,http://twitter.com/srbachchan/status/356848162096418816,2013-07-15,0,,@Mousumimukher13,
hasan_fayyaz,Hasan Fayyaz Naqvi,,"Yaari hai Imman mera yaar meri zindegi ,, Pran ji to Amitabh ji in Zanjeer @SrBachchan what a song  ",http://twitter.com/hasan_fayyaz/status/356058237390426113,2013-07-13,4,,@SrBachchan,http://t.co/6OZiP622li
bachchanpakfc,Bachchan Pak FC,,1992 Amitabh Bachchan ji and Rajkumar ji at the 37th Filmfare Awards @SrBachchan  ,http://twitter.com/bachchanpakfc/status/357959104276742144,2013-07-18,4,,@SrBachchan,http://t.co/sUvvfGIJxF
georges66285069,Vinod Kambli,,Amit ji with Pran ji in Majboor climax.. @SrBachchan what a great jodi..  much respect ,http://twitter.com/georges66285069/status/356158077185171456,2013-07-13,4,,@SrBachchan,http://t.co/TCi58oMR2r
missmalini,MissMalini,Highly Influential,Amitabh Bachchan Steals the Show at D-Day Screening PHOTOS HERE:  @SrBachchan @aliaa08 @DinoMorea9 @thevirdas ,http://twitter.com/missmalini/status/358189371242979329,2013-07-19,0,,"@SrBachchan,@aliaa08,@DinoMorea9,@thevirdas",http://t.co/QcHhXnkTTd
madhubhojwani,Madhu Bhojwani,,When Allah came to the mountain! Thank you @SrBachchan sir for your kind & encouraging words! #DDay #Respect  ,http://twitter.com/madhubhojwani/status/357945343607988224,2013-07-18,7,"#DDay,#Respect",@SrBachchan,http://t.co/GLvR1IIdWJ
_hemanshu_,Hemanshu Mistry,,@CineMagik @CastingChhabra @SrBachchan filmfare should have a award of best casting director of the year...#kaipoche #Lootera #luvshuv ,http://twitter.com/_hemanshu_/status/358080454324269056,2013-07-18,0,"#Lootera,#luvshuv","@CineMagik,@CastingChhabra,@SrBachchan",
srbachchan,Amitabh Bachchan,Highly Influential,@Mousumimukher13 :))))) ,http://twitter.com/srbachchan/status/356848162096418816,2013-07-15,0,,@Mousumimukher13,
srbachchan,Amitabh Bachchan,Highly Influential,@yasmeenhussain7 sure ... love ,http://twitter.com/srbachchan/status/356492640683966464,2013-07-14,0,,@yasmeenhussain7,
srbachchan,Amitabh Bachchan,Highly Influential,@MukherjiRatna same to you ... ,http://twitter.com/srbachchan/status/357602241621925889,2013-07-17,0,,@MukherjiRatna,
srbachchan,Amitabh Bachchan,Highly Influential,@msteckchandani absolutely ... ,http://twitter.com/srbachchan/status/356495011451387905,2013-07-14,0,,@msteckchandani,
srbachchan,Amitabh Bachchan,Highly Influential,@MukherjiRatna same to you ... ,http://twitter.com/srbachchan/status/357602241621925889,2013-07-17,0,,@MukherjiRatna,
srbachchan,Amitabh Bachchan,Highly Influential,@msteckchandani absolutely ... ,http://twitter.com/srbachchan/status/356495011451387905,2013-07-14,0,,@msteckchandani,
srbachchan,Amitabh Bachchan,Highly Influential,@KashifTanweer sometimes ... ,http://twitter.com/srbachchan/status/358282464789139456,2013-07-19,0,,@KashifTanweer,
srbachchan,Amitabh Bachchan,Highly Influential,@MosesSapir wow ... amazing ,http://twitter.com/srbachchan/status/356491670306557952,2013-07-14,0,,@MosesSapir,
srbachchan,Amitabh Bachchan,Highly Influential,@1mgupta i will .... sure ,http://twitter.com/srbachchan/status/356147260431663105,2013-07-13,0,,@1mgupta,
srbachchan,Amitabh Bachchan,Highly Influential,@Shovon_tweets hmmm ... ,http://twitter.com/srbachchan/status/356137670453366784,2013-07-13,0,,@Shovon_tweets,
srbachchan,Amitabh Bachchan,Highly Influential,@tinsonvj perhaps ... ,http://twitter.com/srbachchan/status/358280900745773056,2013-07-19,0,,@tinsonvj,
srbachchan,Amitabh Bachchan,Highly Influential,@trusharzc have replied to you ... ,http://twitter.com/srbachchan/status/356492281559261184,2013-07-14,0,,@trusharzc,
srbachchan,Amitabh Bachchan,Highly Influential,@CokiCrazyByAB so grateful .. ,http://twitter.com/srbachchan/status/356490402544619523,2013-07-14,0,,@CokiCrazyByAB,
aleydinesh,aley dinesh,,"Kalyan Amitabh Bachchan,Dileep  dileep looks incredibly honored!What'd u think of him @SrBachchan :)#kerala #malayalam ",http://twitter.com/aleydinesh/status/358293796540260353,2013-07-19,16,#malayalam,@SrBachchan,
srbachchan,Amitabh Bachchan,Highly Influential,@vishalgreat very true ... ,http://twitter.com/srbachchan/status/357609220243329025,2013-07-17,0,,@vishalgreat,
srbachchan,Amitabh Bachchan,Highly Influential,@Anthony_Goveas @ilanasegev35 get the connection soon ,http://twitter.com/srbachchan/status/356147332565307392,2013-07-13,0,,"@Anthony_Goveas,@ilanasegev35",
srbachchan,Amitabh Bachchan,Highly Influential,@Nazuk__kali :))))) all wishes to ... ,http://twitter.com/srbachchan/status/357604514116808704,2013-07-17,0,,@Nazuk__kali,
srbachchan,Amitabh Bachchan,Highly Influential,@Rubina_BigB_EF they have found way ... love ,http://twitter.com/srbachchan/status/358291760042098689,2013-07-19,0,,@Rubina_BigB_EF,
srbachchan,Amitabh Bachchan,Highly Influential,@brisha_15 seen ... its beautiful ,http://twitter.com/srbachchan/status/358291081189785601,2013-07-19,0,,@brisha_15,
srbachchan,Amitabh Bachchan,Highly Influential,@ANATMAGEN thank you ... ,http://twitter.com/srbachchan/status/356144027206287361,2013-07-13,0,,@ANATMAGEN,
srbachchan,Amitabh Bachchan,Highly Influential,@MosesSapir yes truly amazing ... ,http://twitter.com/srbachchan/status/356846046074257408,2013-07-15,0,,@MosesSapir,
srbachchan,Amitabh Bachchan,Highly Influential,@walaalolylovely @ThisIsIshtar love and smiles ... ,http://twitter.com/srbachchan/status/356483726642905090,2013-07-14,0,,"@walaalolylovely,@ThisIsIshtar",
srbachchan,Amitabh Bachchan,Highly Influential,@Vickygoel5988 not always .. ,http://twitter.com/srbachchan/status/358281056304111619,2013-07-19,0,,@Vickygoel5988,
srbachchan,Amitabh Bachchan,Highly Influential,@ChavanRams hope so ... prayers ,http://twitter.com/srbachchan/status/356495182943887360,2013-07-14,0,,@ChavanRams,
srbachchan,Amitabh Bachchan,Highly Influential,@MosesSapir anytime ... the pictures were really good ,http://twitter.com/srbachchan/status/356488158717820928,2013-07-14,0,,@MosesSapir,
dibang,Dibang,,"#mustWATCH Touching TVC by director of #VickyDonor & now very different #MadrasCafe, @ShoojitSircar  with @SrBachchan ",http://twitter.com/dibang/status/357907068096753665,2013-07-18,6,"#mustWATCH,#VickyDonor,#MadrasCafe","@ShoojitSircar,@SrBachchan",http://t.co/GBAR2NZHD3
srbachchan,Amitabh Bachchan,Highly Influential,@AbVidyabhanu oh did not know that bit .. ,http://twitter.com/srbachchan/status/356133314807070721,2013-07-13,0,,@AbVidyabhanu,
srbachchan,Amitabh Bachchan,Highly Influential,@CokiCrazyByAB thank you but i am no angel .. love ,http://twitter.com/srbachchan/status/356487135529934849,2013-07-14,0,,@CokiCrazyByAB,
srbachchan,Amitabh Bachchan,Highly Influential,@BanerjeeRb you did not say anything ,http://twitter.com/srbachchan/status/356484205917634561,2013-07-14,0,,@BanerjeeRb,
srbachchan,Amitabh Bachchan,Highly Influential,@MukherjiRatna wonderful ... will try and put it up .. ,http://twitter.com/srbachchan/status/357606727778177024,2013-07-17,0,,@MukherjiRatna,
srbachchan,Amitabh Bachchan,Highly Influential,@MukherjiRatna @ilanasegev35 mili ... GN love ,http://twitter.com/srbachchan/status/356149140629106688,2013-07-13,0,,"@MukherjiRatna,@ilanasegev35",
srbachchan,Amitabh Bachchan,Highly Influential,@ChavanRams @BanerjeeRb sab theek ,http://twitter.com/srbachchan/status/356484494745812992,2013-07-14,0,,"@ChavanRams,@BanerjeeRb",
srbachchan,Amitabh Bachchan,Highly Influential,"@Love___Bird its from 'Ek Nazar' or 'Bansi aur Birju"" ... but it is during that time, it is not a scene ... casual ",http://twitter.com/srbachchan/status/357608916781248513,2013-07-17,0,,@Love___Bird,
srbachchan,Amitabh Bachchan,Highly Influential,@brisha_15 i am happy for you .. and deeply humbled ... ,http://twitter.com/srbachchan/status/356487601340952578,2013-07-14,0,,@brisha_15,
srbachchan,Amitabh Bachchan,Highly Influential,@BaldevBhojwani lovely to be with you ... ,http://twitter.com/srbachchan/status/357610590350483456,2013-07-17,0,,@BaldevBhojwani,
srbachchan,Amitabh Bachchan,Highly Influential,@MosesSapir anytime ... the pictures were really good ,http://twitter.com/srbachchan/status/356488158717820928,2013-07-14,0,,@MosesSapir,
dibang,Dibang,,"#mustWATCH Touching TVC by director of #VickyDonor & now very different #MadrasCafe, @ShoojitSircar  with @SrBachchan ",http://twitter.com/dibang/status/357907068096753665,2013-07-18,6,"#mustWATCH,#VickyDonor,#MadrasCafe","@ShoojitSircar,@SrBachchan",http://t.co/GBAR2NZHD3
